"Date","winner","loser"
2020-05-15,"Gambit Youngsters","AVEZ"
2020-05-15,"NAVI Junior","LDLC"
2020-05-15,"Spirit","Virtus.pro"
2020-05-15,"Sprout","Copenhagen Flames"
2020-05-15,"Sprout","Gambit Youngsters"
2020-05-15,"Copenhagen Flames","AVEZ"
2020-05-15,"Swedish Canadians","Infinity"
2020-05-15,"Warriors International","AA"
2020-05-15,"Recon 5","Keep the Comms Up"
2020-05-15,"Chaos","Polar Ace"
2020-05-15,"Mythic","blood, sweat, and tears"
2020-05-15,"G2","Heretics"
2020-05-15,"SMASH","SKADE"
2020-05-16,"G2","FaZe"
2020-05-16,"GODSENT","North"
2020-05-16,"Hard Legion","Gambit Youngsters"
2020-05-16,"Giants","x6tence"
2020-05-16,"Secret","SMASH"
2020-05-16,"Nemiga","Syman"
2020-05-16,"Winstrike","Hard Legion"
2020-05-16,"Movistar Riders","S2V"
2020-05-16,"Complexity","Endpoint"
2020-05-16,"Sprout","Salamander"
2020-05-16,"W7M","Keyd"
2020-05-17,"NiP","Heretics"
2020-05-17,"Complexity","Secret"
2020-05-17,"Astralis","G2"
2020-05-17,"Complexity","Sprout"
2020-05-17,"Real Betis","Wygers"
2020-05-17,"Hard Legion","Virtus.pro"
2020-05-17,"KINGZZZ","mYinsanity"
2020-05-17,"Spirit","Winstrike"
2020-05-17,"Secret","Gambit Youngsters"
2020-05-17,"sAw","KPI"
2020-05-17,"Generation of Miracles","Skyfire"
2020-05-17,"Generation of Miracles","Overt"
2020-05-17,"Skyfire","Generation of Miracles"
2020-05-17,"RED Canids","Isurus"
2020-05-18,"LDLC","Syman"
2020-05-18,"sAw","Ambush"
2020-05-18,"Nordavind","FATE"
2020-05-18,"PACT","Singularity"
2020-05-18,"sAw","FATE"
2020-05-18,"Endpoint","AVEZ"
2020-05-18,"ALTERNATE aTTaX","Nemiga"
2020-05-18,"Ambush","AGF"
2020-05-18,"sAw","Singularity"
2020-05-18,"Ambush","Pompa"
2020-05-18,"FATE","HellRaisers"
2020-05-18,"AGF","LDLC"
2020-05-18,"TRUCKERS WITH ATTITUDE","Bantz"
2020-05-18,"W7M","RED Canids"
2020-05-19,"ALTERNATE aTTaX","Heretics"
2020-05-19,"Hard Legion","AGO"
2020-05-19,"HellRaisers","SKADE"
2020-05-19,"Endpoint","LDLC"
2020-05-19,"KOVA","FATE"
2020-05-19,"North","G2"
2020-05-19,"Wisla Krakow","ALTERNATE aTTaX"
2020-05-19,"FATE","Unicorns of Love"
2020-05-19,"Hard Legion","Salamander"
2020-05-19,"HAVU","Japaleno"
2020-05-19,"Espada","SKADE"
2020-05-19,"pro100","HellRaisers"
2020-05-19,"mens","GamerLegion"
2020-05-19,"SG.pro","Syman"
2020-05-19,"Sprout","Nordavind"
2020-05-19,"SMASH","AGO"
2020-05-19,"Endpoint","SG.pro"
2020-05-19,"Astralis","Heroic"
2020-05-19,"SMASH","Hard Legion"
2020-05-19,"Control","Forbidden"
2020-05-19,"AVANT","Paradox"
2020-05-19,"Chiefs","Rooster"
2020-05-19,"AGO","Salamander"
2020-05-19,"Swedish Canadians","ETHEREAL"
2020-05-19,"Chaos","Warriors International"
2020-05-20,"FURIA","MIBR"
2020-05-20,"Spirit","Apeks"
2020-05-20,"Tricked","SKADE"
2020-05-20,"Endpoint","SG.pro"
2020-05-20,"Izako Boars","CLEANTmix"
2020-05-20,"Apeks","AVEZ"
2020-05-20,"Astralis","North"
2020-05-20,"CR4ZY","BIG Academy"
2020-05-20,"SG.pro","LDLC"
2020-05-20,"Nemiga","pro100"
2020-05-20,"Hard Legion","Tricked"
2020-05-20,"ALTERNATE aTTaX","Sprout"
2020-05-20,"G2","Heroic"
2020-05-20,"PACT","pro100"
2020-05-20,"Secret","Spirit"
2020-05-20,"really weird","PC419"
2020-05-20,"Spirit","AVEZ"
2020-05-20,"Rooster","Bantz"
2020-05-20,"Secret","Apeks"
2020-05-20,"Swedish Canadians","Polar Ace"
2020-05-20,"Levitate","Infinity"
2020-05-20,"Warriors International","Big Frames"
2020-05-20,"AA","Way 2 French"
2020-05-20,"Big Frames","Keep the Comms Up"
2020-05-20,"New England Whalers","Warriors International"
2020-05-20,"Morning Light","Infinity"
2020-05-20,"blood, sweat, and tears","Oceanus"
2020-05-20,"Recon 5","TeamOne"
2020-05-20,"Chaos","Liquid"
2020-05-21,"Syman","c0ntact"
2020-05-21,"HAVU","ALTERNATE aTTaX"
2020-05-21,"SKADE","mens"
2020-05-21,"c0ntact","HONORIS"
2020-05-21,"FATE","pro100"
2020-05-21,"G2","Astralis"
2020-05-21,"Singularity","GamerLegion"
2020-05-21,"Endpoint","Nordavind"
2020-05-21,"Sprout","pro100"
2020-05-21,"LDLC","Apeks"
2020-05-21,"Nemiga","HellRaisers"
2020-05-21,"TIGER","ViCi"
2020-05-21,"AGF","ARG"
2020-05-21,"HellRaisers","GamerLegion"
2020-05-21,"forZe","Syman"
2020-05-21,"Heroic","North"
2020-05-21,"Control","Skyfire"
2020-05-21,"ORDER","Ground Zero"
2020-05-21,"BTRG","TYLOO"
2020-05-21,"Chiefs","Skyfire"
2020-05-21,"Paradox","TRUCKERS WITH ATTITUDE"
2020-05-21,"forZe","HONORIS"
2020-05-21,"ORDER","Rooster"
2020-05-21,"Ground Zero","PC419"
2020-05-21,"Overt","Paradox"
2020-05-21,"AVANT","really weird"
2020-05-21,"Syman","c0ntact"
2020-05-21,"Recon 5","Levitate"
2020-05-21,"New England Whalers","Polar Ace"
2020-05-21,"Keep the Comms Up","Buffdaddy's Paypal"
2020-05-21,"Chaos","Way 2 French"
2020-05-21,"Swedish Canadians","AA"
2020-05-21,"Secret Club","Keep the Comms Up"
2020-05-21,"RBG","Levitate"
2020-05-21,"Mythic","Big Frames"
2020-05-21,"Chaos","Buffdaddy's Paypal"
2020-05-22,"Big Frames","Keep the Comms Up"
2020-05-22,"MIBR","Chaos"
2020-05-22,"ALTERNATE aTTaX","epikk"
2020-05-22,"Nordavind","SKADE"
2020-05-22,"HAVU","Endpoint"
2020-05-22,"BIG","MAD Lions"
2020-05-22,"Hard Legion","HellRaisers"
2020-05-22,"Unicorns of Love","ttc"
2020-05-22,"Nemiga","Bpro"
2020-05-22,"SKADE","Winstrike"
2020-05-22,"D13","OneThree"
2020-05-22,"Heroic","Nordavind"
2020-05-22,"Complexity","mousesports"
2020-05-22,"Heroic","Winstrike"
2020-05-22,"Invictus","Lynn Vision"
2020-05-22,"Nordavind","SKADE"
2020-05-22,"Warriors International","Secret Club"
2020-05-22,"New England Whalers","Secret Club"
2020-05-22,"Triumph","Yeah"
2020-05-22,"New England Whalers","Keep the Comms Up"
2020-05-22,"Keep the Comms Up","Chaos"
2020-05-22,"Oceanus","TeamOne"
2020-05-22,"Thunder Logic","New England Whalers"
2020-05-22,"Redemption POA","Evidence"
2020-05-22,"FURIA","Liquid"
2020-05-23,"Liquid","MIBR"
2020-05-23,"BIG","Unicorns of Love"
2020-05-23,"Heretics","TheDice"
2020-05-23,"SMASH","Nordavind"
2020-05-23,"Complexity","MAD Lions"
2020-05-23,"sAw","Real Betis"
2020-05-23,"ALTERNATE aTTaX","Sprout"
2020-05-23,"BIG","mousesports"
2020-05-23,"Invictus","D13"
2020-05-23,"Movistar Riders","Giants"
2020-05-23,"Heroic","Hard Legion"
2020-05-23,"TIGER","BTRG"
2020-05-23,"Syman","Secret"
2020-05-23,"Invictus","OneThree"
2020-05-23,"Imperial","Prodigy"
2020-05-24,"Heroic","SMASH"
2020-05-24,"BIG","ALTERNATE aTTaX"
2020-05-24,"MAD Lions","mousesports"
2020-05-24,"Heroic","Spirit"
2020-05-24,"Sprout","Unicorns of Love"
2020-05-24,"BIG","Complexity"
2020-05-24,"sAw","Movistar Riders"
2020-05-24,"SMASH","Syman"
2020-05-24,"TIGER","Invictus"
2020-05-24,"Mako","Incept"
2020-05-24,"BTRG","D13"
2020-05-24,"Spirit","forZe"
2020-05-25,"Gambit Youngsters","pro100"
2020-05-25,"PACT","Izako Boars"
2020-05-25,"FaZe","GODSENT"
2020-05-25,"FATE","AGF"
2020-05-25,"FWRD","Sector One"
2020-05-25,"BIG Academy","Bpro"
2020-05-25,"Virtus.pro","1WIN"
2020-05-25,"AGF","Cyber Legacy"
2020-05-25,"Excellency","Sprout"
2020-05-25,"FATE","HellRaisers"
2020-05-25,"Nemiga","KOVA"
2020-05-25,"Espada","Winstrike"
2020-05-25,"Spirit","fnatic"
2020-05-25,"AGF","Wizards"
2020-05-25,"FATE","Wolsung"
2020-05-25,"Rooster","Paradox"
2020-05-25,"Forbidden","Incept"
2020-05-25,"Cyber Legacy","Sinners"
2020-05-25,"forZe","NAVI Junior"
2020-05-25,"HellRaisers","Pompa"
2020-05-25,"FURIA","Chaos"
2020-05-26,"Gambit Youngsters","HAVU"
2020-05-26,"fnatic","GODSENT"
2020-05-26,"Wisla Krakow","pro100"
2020-05-26,"ALTERNATE aTTaX","GamerLegion"
2020-05-26,"Sprout","FATE"
2020-05-26,"NAVI Junior","Hard Legion"
2020-05-26,"Endpoint","ALTERNATE aTTaX"
2020-05-26,"Gambit Youngsters","Ambush"
2020-05-26,"FaZe","Spirit"
2020-05-26,"Nemiga","Nordavind"
2020-05-26,"CR4ZY","LDLC"
2020-05-26,"NAVI Junior","Winstrike"
2020-05-26,"Heroic","HAVU"
2020-05-26,"TRUCKERS WITH ATTITUDE","Ground Zero"
2020-05-26,"AVANT","Skyfire"
2020-05-26,"forZe","Espada"
2020-05-26,"Heroic","Ambush"
2020-05-26,"Renegades","Generation of Miracles"
2020-05-26,"HAVU","Gambit Youngsters"
2020-05-26,"Nemiga","Syman"
2020-05-26,"Cloud9","Evil Geniuses"
2020-05-27,"Complexity","SKADE"
2020-05-27,"Apologis","Game Fist"
2020-05-27,"HellRaisers","mens"
2020-05-27,"Gambit Youngsters","Excellency"
2020-05-27,"Boca Boston","Sangal"
2020-05-27,"HellRaisers","Tricked"
2020-05-27,"FaZe","fnatic"
2020-05-27,"AGF","Espada"
2020-05-27,"Nemiga","Endpoint"
2020-05-27,"Complexity","Apeks"
2020-05-27,"GamerLegion","Movistar Riders"
2020-05-27,"Sprout","pro100"
2020-05-27,"Natus Vincere","Vitality"
2020-05-27,"ORDER","Rooster"
2020-05-27,"1WIN","Syman"
2020-05-27,"forZe","SKADE"
2020-05-27,"Overt","Control"
2020-05-27,"TRUCKERS WITH ATTITUDE","really weird"
2020-05-27,"SKADE","Complexity"
2020-05-27,"Paradox","AVANT"
2020-05-27,"Virtus.pro","Nemiga"
2020-05-27,"forZe","Apeks"
2020-05-27,"Chaos","Infinity"
2020-05-27,"Levitate","Keep the Comms Up"
2020-05-27,"Chaos","Recon 5"
2020-05-27,"ETHEREAL","Infinity"
2020-05-27,"New England Whalers","Swedish Canadians"
2020-05-27,"TeamOne","AA"
2020-05-27,"100 Thieves","Gen.G"
2020-05-28,"100 Thieves","Cloud9"
2020-05-28,"sAw","Salamander"
2020-05-28,"Warriors International","Way 2 French"
2020-05-28,"Sprout","Gambit Youngsters"
2020-05-28,"HellRaisers","FATE"
2020-05-28,"Nemiga","SKADE"
2020-05-28,"sAw","HONORIS"
2020-05-28,"ENCE","Natus Vincere"
2020-05-28,"Sprout","Excellency"
2020-05-28,"Endpoint","Salamander"
2020-05-28,"1WIN","Nemiga"
2020-05-28,"Vitality","NiP"
2020-05-28,"Ground Zero","Overt"
2020-05-28,"Rooster","Incept"
2020-05-28,"Bantz","Forbidden"
2020-05-28,"Ground Zero","Skyfire"
2020-05-28,"Salamander","sAw"
2020-05-28,"Incept","AVANT"
2020-05-28,"ORDER","really weird"
2020-05-28,"NAVI Junior","Espada"
2020-05-28,"AVANT","PC419"
2020-05-28,"ORDER","Mako"
2020-05-28,"Endpoint","HONORIS"
2020-05-28,"TeamOne","Warriors International"
2020-05-28,"Buffdaddy's Paypal","Swedish Canadians"
2020-05-28,"Keep the Comms Up","Levitate"
2020-05-28,"blood, sweat, and tears","Buffdaddy's Paypal"
2020-05-28,"Chaos","New England Whalers"
2020-05-28,"Chaos","Big Frames"
2020-05-28,"Gen.G","Evil Geniuses"
2020-05-29,"OG","fnatic"
2020-05-29,"FATE","CLEANTmix"
2020-05-29,"AGF","Nordavind"
2020-05-29,"SKADE","Apeks"
2020-05-29,"Natus Vincere","NiP"
2020-05-29,"FaZe","G2"
2020-05-29,"PACT","Izako Boars"
2020-05-29,"ARG","Singularity"
2020-05-29,"Secret","Hard Legion"
2020-05-29,"Vitality","ENCE"
2020-05-29,"Virtus.pro","NAVI Junior"
2020-05-29,"Secret","AGF"
2020-05-29,"Hard Legion","Nordavind"
2020-05-29,"forZe","1WIN"
2020-05-29,"Recon 5","Morning Light"
2020-05-29,"Levitate","Secret Club"
2020-05-29,"Triumph","RBG"
2020-05-29,"Thunder Logic","Swedish Canadians"
2020-05-29,"Chaos","blood, sweat, and tears"
2020-05-29,"Yeah","New England Whalers"
2020-05-29,"BOOM","Imperial"
2020-05-30,"100 Thieves","Liquid"
2020-05-30,"Cloud9","Gen.G"
2020-05-30,"AVEZ","Illuminar"
2020-05-30,"Sons Of Lennart","Lilmix"
2020-05-30,"mousesports","OG"
2020-05-30,"Movistar Riders","x6tence"
2020-05-30,"Tenerife Titans","FWRD"
2020-05-30,"Spirit","GODSENT"
2020-05-30,"sAw","Wygers"
2020-05-30,"Unicorns of Love","ad hoc"
2020-05-30,"AGO","PACT"
2020-05-30,"fightclub","Prima"
2020-05-30,"Natus Vincere","FaZe"
2020-05-30,"Heroic","Hard Legion"
2020-05-30,"Tenerife Titans","LowLandLions"
2020-05-30,"Sprout","EURONICS"
2020-05-30,"NiP","ENCE"
2020-05-30,"Complexity","Endpoint"
2020-05-30,"FWRD","Sector One"
2020-05-30,"Virtus.pro","forZe"
2020-05-30,"Gambit Youngsters","Secret"
2020-05-30,"Paquetá","9z"
2020-05-30,"Redemption POA","Sharks"
2020-05-30,"AVEZ","Wisla Krakow"
2020-05-30,"Hard Legion","AGF"
2020-05-30,"Evil Geniuses","100 Thieves"
2020-05-31,"fightclub","Sons Of Lennart"
2020-05-31,"Complexity","Gambit Youngsters"
2020-05-31,"Movistar Riders","sAw"
2020-05-31,"Espada","NAVI Junior"
2020-05-31,"AGO","AVEZ"
2020-05-31,"Sprout","BIG"
2020-05-31,"Prima","Lilmix"
2020-05-31,"Heroic","forZe"
2020-05-31,"BIG","Unicorns of Love"
2020-05-31,"Espada","HellRaisers"
2020-05-31,"Sprout","ALTERNATE aTTaX"
2020-05-31,"Chiefs","PC419"
2020-05-31,"Chiefs","Bantz"
2020-05-31,"forZe","sAw"
2020-06-01,"MIBR","FURIA"
2020-06-01,"Nemiga","Secret"
2020-06-01,"Illuminar","ALTERNATE aTTaX"
2020-06-01,"Astralis","sAw"
2020-06-01,"MAD Lions","fnatic"
2020-06-01,"Sinners","SKADE"
2020-06-01,"NiP","Astralis"
2020-06-01,"Illuminar","AVEZ"
2020-06-01,"mousesports","Dignitas"
2020-06-01,"ALTERNATE aTTaX","CR4ZY"
2020-06-01,"CR4ZY","Vitality"
2020-06-01,"AVEZ","ENCE"
2020-06-01,"AVANT","Giants"
2020-06-01,"Mako","Japaleno"
2020-06-01,"Ground Zero","Rooster"
2020-06-01,"ALTERNATE aTTaX","Control"
2020-06-01,"Illuminar","Generation of Miracles"
2020-06-01,"Natus Vincere","Juggernauts"
2020-06-01,"Complexity","SG.pro"
2020-06-01,"MIBR","mousesports"
2020-06-01,"Nemiga","Heroic"
2020-06-02,"Triumph","Cloud9"
2020-06-02,"Nemiga","Sinners"
2020-06-02,"Endpoint","Movistar Riders"
2020-06-02,"Complexity","HONORIS"
2020-06-02,"Sprout","Elites"
2020-06-02,"MAD Lions","Dignitas"
2020-06-02,"Hard Legion","HellRaisers"
2020-06-02,"SKADE","Vitality"
2020-06-02,"Heretics","NiP"
2020-06-02,"AGO","Secret"
2020-06-02,"Singularity","Tenerife Titans"
2020-06-02,"MAD Lions","9INE"
2020-06-02,"Complexity","pro100"
2020-06-02,"ViCi","Virtus.pro"
2020-06-02,"NiP","Nordavind"
2020-06-02,"ALTERNATE aTTaX","Lucid Dream"
2020-06-02,"fnatic","sAw"
2020-06-02,"Budapest Five","Movistar Riders"
2020-06-02,"SKADE","Virtus.pro"
2020-06-02,"PACT","HONORIS"
2020-06-02,"TYLOO","Spirit"
2020-06-02,"ORDER","Spirit"
2020-06-02,"HONORIS","Beyond"
2020-06-02,"Budapest Five","Overt"
2020-06-02,"Warriors International","Complexity"
2020-06-02,"Levitate","Nordavind"
2020-06-02,"Evil Geniuses","Infinity"
2020-06-02,"Gen.G","Big Frames"
2020-06-02,"Triumph","100 Thieves"
2020-06-02,"Nemiga","Chaos"
2020-06-03,"Evil Geniuses","Cloud9"
2020-06-03,"Buffdaddy's Paypal","Big Frames"
2020-06-03,"Nemiga","SKADE"
2020-06-03,"c0ntact","FATE"
2020-06-03,"Movistar Riders","Elites"
2020-06-03,"Sprout","Endpoint"
2020-06-03,"Vitality","Astralis"
2020-06-03,"BIG Academy","Izako Boars"
2020-06-03,"fnatic","mousesports"
2020-06-03,"Tenerife Titans","9INE"
2020-06-03,"Heretics","AGO"
2020-06-03,"c0ntact","NiP"
2020-06-03,"Nordavind","ENCE"
2020-06-03,"SKADE","Hard Legion"
2020-06-03,"KOVA","pro100"
2020-06-03,"PACT","Sinners"
2020-06-03,"Dignitas","ARG"
2020-06-03,"Movistar Riders","Endpoint"
2020-06-03,"Renegades","Virtus.pro"
2020-06-03,"ENCE","pro100"
2020-06-03,"SMASH","Chiefs"
2020-06-03,"Mako","sAw"
2020-06-03,"SMASH","FATE"
2020-06-03,"Rooster","Overt"
2020-06-03,"AVANT","c0ntact"
2020-06-03,"FATE","Forbidden"
2020-06-03,"Recon 5","ORDER"
2020-06-03,"RBG","Hard Legion"
2020-06-03,"Oceanus","blood, sweat, and tears"
2020-06-03,"Swedish Canadians","ETHEREAL"
2020-06-03,"AA","Keep the Comms Up"
2020-06-03,"Yeah","Morning Light"
2020-06-03,"Evil Geniuses","Polar Ace"
2020-06-03,"Buffdaddy's Paypal","TeamOne"
2020-06-03,"New England Whalers","MIBR"
2020-06-03,"FURIA","Chaos"
2020-06-03,"New England Whalers","Big Frames"
2020-06-03,"FURIA","Gen.G"
2020-06-04,"FURIA","Chaos"
2020-06-04,"Heretics","Sprout"
2020-06-04,"fnatic","Dignitas"
2020-06-04,"ENCE","Astralis"
2020-06-04,"HellRaisers","SKADE"
2020-06-04,"Virtus.pro","mousesports"
2020-06-04,"Copenhagen Flames","KOVA"
2020-06-04,"SKADE","LDLC"
2020-06-04,"Singularity","Movistar Riders"
2020-06-04,"Unicorns of Love","pro100"
2020-06-04,"sAw","Vitality"
2020-06-04,"TYLOO","ViCi"
2020-06-04,"OG","mousesports"
2020-06-04,"Renegades","MAD Lions"
2020-06-04,"OG","forZe"
2020-06-04,"forZe","AVANT"
2020-06-04,"Recon 5","KOVA"
2020-06-04,"New England Whalers","Copenhagen Flames"
2020-06-04,"Mythic","Thunder Logic"
2020-06-04,"New England Whalers","Keep the Comms Up"
2020-06-04,"Recon 5","Warriors International"
2020-06-04,"Oceanus","blood, sweat, and tears"
2020-06-04,"Triumph","AA"
2020-06-04,"FURIA","Buffdaddy's Paypal"
2020-06-04,"Heretics","Chaos"
2020-06-04,"fnatic","MIBR"
2020-06-04,"ENCE","Gen.G"
2020-06-04,"HellRaisers","100 Thieves"
2020-06-04,"Virtus.pro","Triumph"
2020-06-05,"Gen.G","Triumph"
2020-06-05,"Endpoint","HAVU"
2020-06-05,"Espada","FATE"
2020-06-05,"Endpoint","North"
2020-06-05,"Nordavind","SKADE"
2020-06-05,"Apeks","CLEANTmix"
2020-06-05,"Vitality","Dignitas"
2020-06-05,"NAVI Junior","Hard Legion"
2020-06-05,"PACT","AGF"
2020-06-05,"Gambit Youngsters","HAVU"
2020-06-05,"Beyond","Lucid Dream"
2020-06-05,"mousesports","Astralis"
2020-06-05,"Gambit Youngsters","North"
2020-06-05,"ORDER","Chiefs"
2020-06-05,"HAVU","Endpoint"
2020-06-05,"blood, sweat, and tears","Warriors International"
2020-06-05,"New England Whalers","Oceanus"
2020-06-05,"Recon 5","Polar Ace"
2020-06-05,"New England Whalers","Infinity"
2020-06-05,"Cloud9","Evil Geniuses"
2020-06-05,"forZe","Triumph"
2020-06-05,"Gen.G","100 Thieves"
2020-06-05,"Endpoint","Copenhagen Flames"
2020-06-06,"eSuba","GUNRUNNERS"
2020-06-06,"forZe","SMASH"
2020-06-06,"FURIA","Gen.G"
2020-06-06,"Complexity","Gambit Youngsters"
2020-06-06,"Apologis","FWRD"
2020-06-06,"Sinners","RAMS"
2020-06-06,"Vitality","fnatic"
2020-06-06,"c0ntact","OG"
2020-06-06,"ViCi","Beyond"
2020-06-06,"NAVI Junior","Giants"
2020-06-06,"Nemiga","CR4ZY"
2020-06-06,"Singularity","Bpro"
2020-06-06,"ENCE","mousesports"
2020-06-06,"Endpoint","Budapest Five"
2020-06-06,"AVANT","ORDER"
2020-06-06,"Hard4U","LDLC"
2020-06-06,"MIBR","Cloud9"
2020-06-06,"BOOM","Redemption POA"
2020-06-07,"Complexity","Endpoint"
2020-06-07,"Evil Geniuses","Gen.G"
2020-06-07,"Sinners","eSuba"
2020-06-07,"Complexity","c0ntact"
2020-06-07,"Vitality","NiP"
2020-06-07,"Endpoint","forZe"
2020-06-07,"LDLC","Giants"
2020-06-07,"TYLOO","ViCi"
2020-06-07,"ENCE","MAD Lions"
2020-06-07,"Hard4U","NAVI Junior"
2020-06-07,"Paradox","Forbidden"
2020-06-07,"Renegades","AVANT"
2020-06-07,"Neverest","Asterius"
2020-06-07,"MIBR","Evil Geniuses"
2020-06-08,"sAw","FTW"
2020-06-08,"SG.pro","Unique"
2020-06-08,"Hard Legion","Japaleno"
2020-06-08,"KOVA","BIG Academy"
2020-06-08,"ARG","Izako Boars"
2020-06-08,"MAD Lions","Spirit"
2020-06-08,"Espada","NAVI Junior"
2020-06-08,"Hard4U","NAVI Junior"
2020-06-08,"fnatic","Complexity"
2020-06-08,"Bantz","Incept"
2020-06-08,"NAVI Junior","LDLC"
2020-06-08,"Paradox","Mako"
2020-06-08,"Ground Zero","Bantz"
2020-06-08,"Chiefs","Control"
2020-06-08,"Ground Zero","really weird"
2020-06-08,"Paquetá","9z"
2020-06-08,"9z","Neverest"
2020-06-09,"HellRaisers","Quantum Bellator Fire"
2020-06-09,"SG.pro","pro100"
2020-06-09,"BIG","FaZe"
2020-06-09,"North","Movistar Riders"
2020-06-09,"S2V","Tenerife Titans"
2020-06-09,"Espada","Hard Legion"
2020-06-09,"G2","Natus Vincere"
2020-06-09,"Sprout","Unicorns of Love"
2020-06-09,"LDLC","Singularity"
2020-06-09,"GamerLegion","Sprout"
2020-06-09,"NAVI Junior","Japaleno"
2020-06-09,"Movistar Riders","Ambush"
2020-06-09,"NiP","Astralis"
2020-06-09,"AGO","North"
2020-06-09,"Nemiga","FATE"
2020-06-09,"ORDER","Paradox"
2020-06-09,"Rooster","Control"
2020-06-09,"North","Ambush"
2020-06-09,"Skyfire","Forbidden"
2020-06-09,"TRUCKERS WITH ATTITUDE","Renegades"
2020-06-09,"Apeks","PACT"
2020-06-09,"AGO","Movistar Riders"
2020-06-09,"New England Whalers","ETHEREAL"
2020-06-09,"HOLLYWOOD","SG.pro"
2020-06-09,"Triumph","Infinity"
2020-06-09,"Vitality","Heroic"
2020-06-09,"HOLLYWOOD","ztrewq"
2020-06-10,"G2","BIG"
2020-06-10,"Z-Zombies","SG.pro"
2020-06-10,"Giants","Baecon"
2020-06-10,"KPI","Wygers"
2020-06-10,"Endpoint","ex-SMASH"
2020-06-10,"Hard Legion","Espada"
2020-06-10,"ALTERNATE aTTaX","Singularity"
2020-06-10,"NiP","Vitality"
2020-06-10,"Movistar Riders","mens"
2020-06-10,"AGO","Unicorns of Love"
2020-06-10,"SMASH","FATE"
2020-06-10,"Hard Legion","NAVI Junior"
2020-06-10,"Wisla Krakow","Movistar Riders"
2020-06-10,"GamerLegion","Unicorns of Love"
2020-06-10,"Nemiga","Sprout"
2020-06-10,"HONORIS","Wisla Krakow"
2020-06-10,"Sprout","PACT"
2020-06-10,"Nemiga","AGO"
2020-06-10,"MAD Lions","fnatic"
2020-06-10,"forZe","Endpoint"
2020-06-10,"Renegades","AVANT"
2020-06-10,"ALTERNATE aTTaX","SKADE"
2020-06-10,"Bantz","Overt"
2020-06-10,"Rooster","Skyfire"
2020-06-10,"forZe","FATE"
2020-06-10,"Paradox","Ground Zero"
2020-06-10,"Mako","really weird"
2020-06-10,"Endpoint","SMASH"
2020-06-10,"Infinity","blood, sweat, and tears"
2020-06-10,"Secret Club","Mythic"
2020-06-10,"Keep the Comms Up","TeamOne"
2020-06-10,"New England Whalers","AA"
2020-06-10,"HellRaisers","SG.pro"
2020-06-10,"Swedish Canadians","Mythic"
2020-06-10,"Yeah","Levitate"
2020-06-10,"FURIA","Infinity"
2020-06-11,"Heroic","Singularity"
2020-06-11,"forZe","Sprout"
2020-06-11,"AGO","Endpoint"
2020-06-11,"ALTERNATE aTTaX","pro100"
2020-06-11,"Virtus.pro","HAVU"
2020-06-11,"Movistar Riders","HellRaisers"
2020-06-11,"FaZe","NiP"
2020-06-11,"Copenhagen Flames","Japaleno"
2020-06-11,"Apeks","FATE"
2020-06-11,"Movistar Riders","Endpoint"
2020-06-11,"Espada","NAVI Junior"
2020-06-11,"GamerLegion","pro100"
2020-06-11,"PACT","Wisla Krakow"
2020-06-11,"mens","Unicorns of Love"
2020-06-11,"GamerLegion","Nemiga"
2020-06-11,"Illuminar","HONORIS"
2020-06-11,"SKADE","AGF"
2020-06-11,"Hard Legion","HellRaisers"
2020-06-11,"TRUCKERS WITH ATTITUDE","Bantz"
2020-06-11,"Natus Vincere","MAD Lions"
2020-06-11,"Overt","PC419"
2020-06-11,"ORDER","Skyfire"
2020-06-11,"HONORIS","Japaleno"
2020-06-11,"Incept","PC419"
2020-06-11,"Rooster","Downfall"
2020-06-11,"Ground Zero","Forbidden"
2020-06-11,"ORDER","Control"
2020-06-11,"AVANT","Mako"
2020-06-11,"Paradox","Skyfire"
2020-06-11,"Nordavind","AGF"
2020-06-11,"ORDER","Incept"
2020-06-11,"Illuminar","Copenhagen Flames"
2020-06-11,"Incept","really weird"
2020-06-11,"Recon 5","Buffdaddy's Paypal"
2020-06-11,"Keep the Comms Up","Warriors International"
2020-06-11,"AA","Infinity"
2020-06-11,"Mythic","Recon 5"
2020-06-11,"Swedish Canadians","Keep the Comms Up"
2020-06-11,"Levitate","Mythic"
2020-06-11,"FURIA","Triumph"
2020-06-11,"CR4ZY","Z-Zombies"
2020-06-11,"9z","Hawks"
2020-06-11,"CR4ZY","pro100"
2020-06-12,"Spirit","Heroic"
2020-06-12,"Cloud9","MIBR"
2020-06-12,"Hard Legion","AGF"
2020-06-12,"forZe","OG"
2020-06-12,"AGF","Wisla Krakow"
2020-06-12,"GODSENT","North"
2020-06-12,"Liquid","Gen.G"
2020-06-12,"Complexity","Hard Legion"
2020-06-12,"Espada","CR4ZY"
2020-06-12,"Gambit Youngsters","HAVU"
2020-06-12,"FaZe","Natus Vincere"
2020-06-12,"Complexity","AGF"
2020-06-12,"Espada","Hard4U"
2020-06-12,"Hard Legion","Wisla Krakow"
2020-06-12,"Sharks","9z"
2020-06-12,"AA","Secret Club"
2020-06-12,"W7M","RED Canids"
2020-06-12,"Isurus","DETONA"
2020-06-12,"Real Betis SA","Sinisters"
2020-06-12,"Recon 5","TeamOne"
2020-06-12,"paiN","Sharks"
2020-06-12,"Oceanus","Infinity"
2020-06-12,"Levitate","New England Whalers"
2020-06-12,"DETONA","W7M"
